smiles,wxid,subset,reagent_id
Nc1ccc(-c2nc3c(Cl)cc(Cl)cc3[nH]2)cc1,AG00154,AG,AG00154_AG
CN1CCc2cc(N)ccc2C1,AG00155,AG,AG00155_AG
Nc1cc(O)cc(O)c1,AG00156,AG,AG00156_AG
COc1ccc(N)c(O)c1,AG00157,AG,AG00157_AG
Nc1ccc([N+](=O)[O-])cc1,AG00159,AG,AG00159_AG
Nc1ccc2c(c1)sc1ccccc12,AG00160,AG,AG00160_AG
C#Cc1cc(N)ccc1C,AG00162,AG,AG00162_AG
CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N,AG00163,AG,AG00163_AG
Cc1ccc(Cl)cc1N,AG00165,AG,AG00165_AG
CCOc1cc(N2CCC(O)CC2)ccc1N,AG00168,AG,AG00168_AG
CCOc1cc(N)ccc1Br,AG00169,AG,AG00169_AG
C#Cc1ccc(N)cc1Cl,AG00170,AG,AG00170_AG
Nc1cccc(C(F)(F)F)c1,AG00172,AG,AG00172_AG
Nc1cc(F)cc2[nH]ncc12,AG00173,AG,AG00173_AG
Nc1ccccc1-c1ccccc1,AG00175,AG,AG00175_AG
COc1cccc(N)c1,AG00177,AG,AG00177_AG
CCN(CC)CCNC(=O)c1ccc(N)cc1,AG00179,AG,AG00179_AG
Nc1ccccc1Br,AG00180,AG,AG00180_AG
Cc1cccc(N)c1C,AG00181,AG,AG00181_AG
Cc1ccc(N)c(C)c1,AG00182,AG,AG00182_AG
Nc1ccccc1,AG00183,AG,AG00183_AG
CCOc1ccccc1N,AG00184,AG,AG00184_AG
CCOc1ccc(N)cc1,AG00185,AG,AG00185_AG
N#Cc1c(N)ccc2ncccc12,AG00187,AG,AG00187_AG
Cc1c(N)ccc(Br)c1Br,AG00188,AG,AG00188_AG
N#Cc1cccc(N)c1Cl,AG00189,AG,AG00189_AG
Nc1ccc(OC(F)F)cc1[N+](=O)[O-],AG00190,AG,AG00190_AG
Cc1ccc2c[nH]nc2c1N,AG00192,AG,AG00192_AG
Nc1cc(O)cc2cccnc12,AG00194,AG,AG00194_AG
Nc1cc(Cl)cc(Br)c1F,AG00195,AG,AG00195_AG
Nc1ccc2ccnc(O)c2c1,AG00196,AG,AG00196_AG
COc1ccc(N)c(C)c1C,AG00197,AG,AG00197_AG
Nc1ccc(Cl)c2cc[nH]c12,AG00198,AG,AG00198_AG
Nc1ccc2ccc3ccccc3c2c1,AG00199,AG,AG00199_AG
Nc1cccc(O)c1,AG00200,AG,AG00200_AG
COc1cc(N)cc(Br)c1Cl,AG00201,AG,AG00201_AG
Cc1ccc(N)c2[nH]cc(C#N)c12,AG00203,AG,AG00203_AG
Cc1c(N)cc([N+](=O)[O-])cc1Br,AG00205,AG,AG00205_AG
COc1ccc(Oc2ccccc2)c(N)c1,AG00206,AG,AG00206_AG
COc1cc(Cl)cc(Cl)c1N,AG00207,AG,AG00207_AG
Nc1cc(Br)c(O)cc1Br,AG00210,AG,AG00210_AG
Cc1cc(Cl)cc(N)c1Cl,AG00211,AG,AG00211_AG
Nc1cc2c[nH]nc2cc1Br,AG00212,AG,AG00212_AG
Nc1cc([N+](=O)[O-])c(F)cc1OC(F)F,AG00213,AG,AG00213_AG
CC(C)c1ccc(N)cc1O,AG00214,AG,AG00214_AG
N#Cc1cc(N)c(F)cc1Cl,AG00215,AG,AG00215_AG
Nc1ccc(Cl)c(C(F)(F)F)c1Cl,AG00216,AG,AG00216_AG
N#Cc1ccc(N)cc1O,AG00217,AG,AG00217_AG
COCCOc1ccc(NC(C)=O)cc1N,AG00219,AG,AG00219_AG
Cc1cc(N)c(F)c(Br)c1,AG00220,AG,AG00220_AG
Nc1ccc(Cl)c2ccccc12,AG00221,AG,AG00221_AG
Cc1ccc(N)c(C(C)c2ccccc2)c1,AG00222,AG,AG00222_AG
Cc1cc(N)cc(Br)c1C,AG00223,AG,AG00223_AG
Nc1cc(C(F)(F)F)ccc1CO,AG00224,AG,AG00224_AG
Cc1ccc(N)c(C)c1Cl,AG00225,AG,AG00225_AG
Nc1c(Cl)cc(Cl)c2ccccc12,AG00226,AG,AG00226_AG
Nc1cc(Br)c(Cl)cc1F,AG00227,AG,AG00227_AG
Nc1c(Cl)cc(C(F)(C(F)(F)F)C(F)(F)F)cc1Cl,AG00228,AG,AG00228_AG
COc1cc(F)c(N)cc1[N+](=O)[O-],AG00229,AG,AG00229_AG
Nc1ccc2ccccc2c1Cl,AG00230,AG,AG00230_AG
Nc1cccc2cc(Br)ccc12,AG00231,AG,AG00231_AG
CC(C)(C)OC(=O)N1CCC(c2ccc(N)cc2F)CC1,AG00232,AG,AG00232_AG
Nc1cc(Br)c(F)cc1I,AG00233,AG,AG00233_AG
Nc1cc([N+](=O)[O-])c(F)cc1Cl,AG00234,AG,AG00234_AG
Nc1ccc(Oc2ccc(F)cc2F)cc1,AG00235,AG,AG00235_AG
Nc1ccc2sc3ccccc3c2c1,AG00236,AG,AG00236_AG
N#CCc1cc(Br)ccc1N,AG00237,AG,AG00237_AG
CCOc1cccc(C)c1N,AG00238,AG,AG00238_AG
Nc1ccc(-c2cccc3c2oc2ccccc23)cc1,AG00239,AG,AG00239_AG
Nc1ccc2ccc(Br)cc2c1,AG00240,AG,AG00240_AG
Nc1ccc(C2=NCCN2)cc1,AG00241,AG,AG00241_AG
Cc1cnc2c(N)cccc2c1,AG00242,AG,AG00242_AG
Cc1ccc(OCc2ccccc2)cc1N,AG00244,AG,AG00244_AG
Nc1cc(F)cc2cc[nH]c12,AG00245,AG,AG00245_AG
COc1c(F)ccc(F)c1N,AG00246,AG,AG00246_AG
Nc1cc(O)cc(OC(F)(F)F)c1,AG00247,AG,AG00247_AG
Cc1c2cccc(N)c2nn1C,AG00248,AG,AG00248_AG
Cc1c2c(N)cccc2nn1C,AG00249,AG,AG00249_AG
CCOc1cccc(Cl)c1N,AG00250,AG,AG00250_AG
Nc1ccc(OCc2ccc(F)cc2Cl)cc1,AG00251,AG,AG00251_AG
Nc1c(Br)ccc2[nH]ncc12,AG00252,AG,AG00252_AG
COc1c(N)cccc1-c1ncn(C)n1,AG00253,AG,AG00253_AG
NC1CC1,AK0001,AK,AK0001_AK
CCCOC(=O)C(C)(C)N,AK00014,AK,AK00014_AK
COC(=O)c1ccc(C)c(CN)c1,AK00019,AK,AK00019_AK
CCOc1ccc([C@H](N)CO)cn1,AK00029,AK,AK00029_AK
CC(C)(C)OC(=O)N1C[C@H]2COC[C@@H](C1)[C@H]2N,AK00039,AK,AK00039_AK
NC1CCCCC1(F)F,AK00054,AK,AK00054_AK
COC(=O)C(N)Cc1c[nH]cn1,AK00057,AK,AK00057_AK
NCC12CCN(CC1)C2,AK00067,AK,AK00067_AK
N[C@@H]1C[C@H](CO)[C@@H](O)[C@H]1O,AK00075,AK,AK00075_AK
NCc1ncc(C(F)(F)F)cc1F,AK00076,AK,AK00076_AK
NCc1ccco1,AK0010,AK,AK0010_AK
NC1CC(F)(F)C1,AK00100,AK,AK00100_AK
CCOC(=O)c1cncc(CN)c1,AK00121,AK,AK00121_AK
NCc1cc[nH]n1,AK00156,AK,AK00156_AK
N[C@H]1CC[C@H](N2CCN(CC3CC3)CC2)CC1,AK00161,AK,AK00161_AK
NC1CC(=O)N(Cc2ccccc2)C1,AK00172,AK,AK00172_AK
NCc1ccsc1,AK00174,AK,AK00174_AK
N#CC1CCC(N)CC1,AK00177,AK,AK00177_AK
N#CCC1(N)CCCC1,AK00179,AK,AK00179_AK
N[C@H]1CC[C@H](N2CCOCC2)CC1,AK00185,AK,AK00185_AK
COc1cnccc1CCN,AK00188,AK,AK00188_AK
NCc1cc(Br)cs1,AK00192,AK,AK00192_AK
CC(N)c1cccc(Br)c1,AK00193,AK,AK00193_AK
Cc1ncsc1CCN,AK00194,AK,AK00194_AK
COC(=O)CC(N)c1ccc(Cl)cc1,AK00206,AK,AK00206_AK
NCC1CCC(F)(F)C1,AK00219,AK,AK00219_AK
NCC1CCC(F)C1,AK00226,AK,AK00226_AK
NCC1(O)CCCC1,AK00235,AK,AK00235_AK
CC(C)(C)N,AK0024,AK,AK0024_AK
CC(C)(N)CO,AK0025,AK,AK0025_AK
Cn1nccc1CN,AK00250,AK,AK00250_AK
Cc1ccc(CN)cn1,AK00257,AK,AK00257_AK
Cc1ncccc1CN,AK00258,AK,AK00258_AK
Cc1cccn2c([C@H](C)N)cnc12,AK00268,AK,AK00268_AK
Cc1cnc(CCN)nc1,AK00290,AK,AK00290_AK
NCc1cnc2ccccn12,AK00293,AK,AK00293_AK
CC(C)N,AK0030,AK,AK0030_AK
N[C@H]1CCc2c(Br)cccc21,AK00324,AK,AK00324_AK
NC1CCc2ccccc2C1,AK00343,AK,AK00343_AK
C[C@@H](N)c1cccc(C(F)(F)F)c1,AK00349,AK,AK00349_AK
COc1ccccc1C(N)C(F)(F)F,AK00352,AK,AK00352_AK
COc1cc(OC)cc([C@H](C)N)c1,AK00363,AK,AK00363_AK
N[C@H](CO)c1cc(F)ccc1F,AK00369,AK,AK00369_AK
COc1cccc([C@H](N)CO)c1,AK00377,AK,AK00377_AK
N[C@@H](CO)c1ccc(O)cc1,AK00379,AK,AK00379_AK
CCC(N)c1ccccc1F,AK00384,AK,AK00384_AK
COC(=O)c1ccc(C2(N)CC2)cc1,AK00385,AK,AK00385_AK
N[C@@H]1CCc2ccc(Br)cc21,AK00393,AK,AK00393_AK
NC(CO)c1ccc(F)cc1,AK00394,AK,AK00394_AK
CC(N)c1cccc(Cl)c1,AK00396,AK,AK00396_AK
C[C@@H](N)c1ccc(Br)cn1,AK00397,AK,AK00397_AK
CC(N)c1cccc(F)c1,AK00404,AK,AK00404_AK
NCCc1cccnc1,AK00436,AK,AK00436_AK
CN,AK00442,AK,AK00442_AK
Cn1cnc(CN)c1,AK00449,AK,AK00449_AK
N[C@@H]1COC(=O)C1,AK00458,AK,AK00458_AK
NC1CCC(F)(F)C1,AK00463,AK,AK00463_AK
N[C@H]1CCc2ccccc21,AK00474,AK,AK00474_AK
CCN,AK00476,AK,AK00476_AK
NC1CCCCC1,AK00480,AK,AK00480_AK
NC[C@H](O)CO,AK00483,AK,AK00483_AK
NCC(O)c1cccc(O)c1,AK00484,AK,AK00484_AK
N[C@@H](CO)c1ccccc1,AK00486,AK,AK00486_AK
NC1(c2ccncc2)CC1,AK00490,AK,AK00490_AK
CN(C)CCN,AK0058,AK,AK0058_AK
CC(C)CCN,AK0068,AK,AK0068_AK
CCOCCCN,AK0072,AK,AK0072_AK
CCCCCN,AK0076,AK,AK0076_AK
N,AK0084,AK,AK0084_AK
C[C@H](O)CN,AK0113,AK,AK0113_AK
N[C@@H]1CCCc2ccccc21,AK0134,AK,AK0134_AK
NCC(F)F,AK0136,AK,AK0136_AK
COC[C@H](C)N,AK0137,AK,AK0137_AK
NCCC(F)(F)F,AK0145,AK,AK0145_AK
CC(O)(CN)c1ccccc1,AK0159,AK,AK0159_AK
Cn1cncc1CN,AK0165,AK,AK0165_AK
Cc1nc(CN)cs1,AK0167,AK,AK0167_AK
NC1CS(=O)(=O)C1,AK0189,AK,AK0189_AK
NC(c1ccccc1)C1CC1,AK0196,AK,AK0196_AK
NCc1cccc(Br)c1F,AK0230,AK,AK0230_AK
Cc1ccccc1CCN,AK0254,AK,AK0254_AK
CC1(N)CC1,AK0263,AK,AK0263_AK
CC(N)c1ccncc1,AK0282,AK,AK0282_AK
CCCCCCN,AK0286,AK,AK0286_AK
CN1CCC(N)CC1,AK0287,AK,AK0287_AK
CC1(N)CCCCC1,AK0295,AK,AK0295_AK
CC1(CN)CCCC1,AK0300,AK,AK0300_AK
NC1CC(O)C1,AK0306,AK,AK0306_AK
NC1CC(F)C1,AK0307,AK,AK0307_AK
CC1CC(N)C1,AK0309,AK,AK0309_AK
NCc1cnccc1Cl,AK0322,AK,AK0322_AK
NCc1cscn1,AK0325,AK,AK0325_AK
N[C@@H]1COC[C@H]1O,AK0348,AK,AK0348_AK
CC(C)C[C@@H](N)CO,AK0366,AK,AK0366_AK
NCc1cnc(Cl)s1,AK0380,AK,AK0380_AK
NC1CC1(F)F,AK0397,AK,AK0397_AK
CN1CCC(CN)CC1,AK0402,AK,AK0402_AK
NC1CCS(=O)(=O)C1,AK0410,AK,AK0410_AK
CC(C)(N)c1ccccc1,AK0415,AK,AK0415_AK
CC1(N)CCN(C(=O)OC(C)(C)C)C1,AK0423,AK,AK0423_AK
Cc1cc(CN)no1,AK0456,AK,AK0456_AK
C[C@H](N)C1CC1,AK0484,AK,AK0484_AK
NC1CCc2ccc(Br)cc21,AK0489,AK,AK0489_AK
N[C@@H]1CCNC1=O,AK0496,AK,AK0496_AK
Cn1cccc1CN,AK0499,AK,AK0499_AK
NCc1ccnc2ccccc12,AK0519,AK,AK0519_AK
NCc1ncon1,AK0525,AK,AK0525_AK
NCc1cncs1,AK0526,AK,AK0526_AK
NC1CN(C(c2ccccc2)c2ccccc2)C1,AK0560,AK,AK0560_AK
NCc1nccnc1Cl,AK0563,AK,AK0563_AK
COC(=O)C1(N)CCC1,AK0578,AK,AK0578_AK
CC(C)c1nc(CN)no1,AK0580,AK,AK0580_AK
CC(N)c1ccccn1,AK0585,AK,AK0585_AK
NC1CCOc2ccc(Br)cc21,AK0605,AK,AK0605_AK
NCC1CC(F)(F)C1,AK0628,AK,AK0628_AK
CC(C)(C)OC(=O)N1CCC2(CC1)CC2N,AK0665,AK,AK0665_AK
N#CCN,AK0683,AK,AK0683_AK
N[C@@H]1c2ccccc2C[C@@H]1O,AK0738,AK,AK0738_AK
COC(=O)[C@@H](N)Cc1c[nH]c2ccccc12,AK0740,AK,AK0740_AK
CCOC(=O)[C@@H](N)CO,AK0757,AK,AK0757_AK
COC(=O)[C@@H](N)Cc1cnc[nH]1,AK0762,AK,AK0762_AK
COC(=O)[C@@H](N)[C@@H](C)O,AK0764,AK,AK0764_AK
COC(=O)C1(N)CCCCC1,AK0780,AK,AK0780_AK
CC(N)c1ccc(Cl)cc1,AK0781,AK,AK0781_AK
CC(N)(CO)CO,AK0798,AK,AK0798_AK
NC1Cc2ccc(Br)cc2C1,AK0807,AK,AK0807_AK
CCC(N)C(=O)OC,AK0811,AK,AK0811_AK
NCCOc1ccccc1Cl,AK0815,AK,AK0815_AK
NCc1cc(C(F)(F)F)ccc1Cl,AK0855,AK,AK0855_AK
NCc1c(F)ccc(F)c1Cl,AK0863,AK,AK0863_AK
CSc1ccc(CN)cc1,AK0929,AK,AK0929_AK
CC(N)CN(C)C,AK0938,AK,AK0938_AK
CCc1ccc(CN)cc1,AK0946,AK,AK0946_AK
CC(C)Oc1cccc(CN)c1,AK0975,AK,AK0975_AK
CS(=O)(=O)c1cccc(CN)c1,AK0985,AK,AK0985_AK
NC1CCN(C(=O)C2CC2)CC1,AK1004,AK,AK1004_AK
NCC1(c2ccccc2)CCCCC1,AK1048,AK,AK1048_AK
Cc1cc(CN)on1,AK1064,AK,AK1064_AK
NC1CCCOC1,AK1073,AK,AK1073_AK
CCC1CCC(N)CC1,AK1084,AK,AK1084_AK
CC(N)c1ccc2ccccc2c1,AK1086,AK,AK1086_AK
NC(c1ccccc1)C(F)(F)F,AK1101,AK,AK1101_AK
NC1CCc2ccccc21,AK1156,AK,AK1156_AK
NC1CCN(c2ncccn2)CC1,AK1166,AK,AK1166_AK
CCOC(=O)N1CCC(N)CC1,AK1169,AK,AK1169_AK
COC(=O)C(N)c1ccc(Cl)c(Cl)c1,AK1199,AK,AK1199_AK
COC(=O)C1(CN)CCC1,AK1206,AK,AK1206_AK
NCC(=O)NC1CCCC1,AK1212,AK,AK1212_AK
CS(=O)(=O)N1CCC(N)CC1,AK1235,AK,AK1235_AK
NCC(=O)NC1CCCCC1,AK1236,AK,AK1236_AK
COC(=O)C(N)C1CC1,AK1272,AK,AK1272_AK
COC(=O)C1CCC(CN)CC1,AK1290,AK,AK1290_AK
NC1CNC1,AK1291,AK,AK1291_AK
COCC(C)(C)N,AK1295,AK,AK1295_AK
CC(C)C[C@H](N)C(=O)OC(C)(C)C,AK1302,AK,AK1302_AK
NCc1cc(F)ccc1Cl,AK1304,AK,AK1304_AK
NCc1cccc(OCc2ccccc2)c1,AK1309,AK,AK1309_AK
CS(=O)(=O)Nc1cccc(CN)c1,AK1323,AK,AK1323_AK
Cc1nn(CCN)c(C)c1Br,AK1329,AK,AK1329_AK
NCc1ccccc1C1CC1,AK1348,AK,AK1348_AK
NCc1cncnc1,AK1364,AK,AK1364_AK
CCOC(=O)Cc1ccc(CN)cc1,AK1368,AK,AK1368_AK
NCC1(c2ccccc2)COC1,AK1371,AK,AK1371_AK
CN1CC(N)C1,AK1377,AK,AK1377_AK
NCc1cnc2[nH]ccc2c1,AK1382,AK,AK1382_AK
N[C@H]1C[C@@H](O)C1,AK1397,AK,AK1397_AK
COC(=O)C(N)C1CCOCC1,AK1402,AK,AK1402_AK
NCc1cc(Br)no1,AK1427,AK,AK1427_AK
NCc1ccc2n[nH]cc2c1,AK1428,AK,AK1428_AK
NCc1cnco1,AK1437,AK,AK1437_AK
N[C@@H]1CONC1=O,AK1441,AK,AK1441_AK
NC1CCC(=O)NC1=O,AK1450,AK,AK1450_AK
CC(C)(C)OC(=O)Nc1cc(CN)ccn1,AK1481,AK,AK1481_AK
COC(=O)c1ccnc(CN)c1,AK1497,AK,AK1497_AK
NCc1cccc2ncccc12,AK1510,AK,AK1510_AK
NCc1ccc(Oc2ccc(Cl)cc2)cc1,AK1538,AK,AK1538_AK
COC(=O)C1(N)CCCC1,AK1553,AK,AK1553_AK
Cn1cc(C2(N)CC2)cn1,AK1564,AK,AK1564_AK
CCCCOC(=O)[C@H](C)N,AK1571,AK,AK1571_AK
CN(CCN)C(=O)OCc1ccccc1,AK1574,AK,AK1574_AK
NCCc1cc[nH]n1,AK1576,AK,AK1576_AK
Nc1cc(=O)[nH]c(=O)n1C1CC1,AK1600,AK,AK1600_AK
Cc1ccc(CN)cc1Cl,AK1610,AK,AK1610_AK
Cc1noc(C)c1CN,AK1616,AK,AK1616_AK
NCC1CCCN(C(=O)OCc2ccccc2)C1,AK1634,AK,AK1634_AK
CCOC(=O)[C@H](C)N,AK1648,AK,AK1648_AK
CCOC(=O)C(F)(F)CN,AK1734,AK,AK1734_AK
COC(=O)[C@@H](N)Cc1ccc(OCc2ccccc2)cc1,AK1756,AK,AK1756_AK
N[C@@H](CCC(=O)OCc1ccccc1)C(=O)OCc1ccccc1,AK1806,AK,AK1806_AK
NCCc1c[nH]c2ccc(O)cc12,AK1841,AK,AK1841_AK
CN(c1ncccc1CN)S(C)(=O)=O,AK1899,AK,AK1899_AK
NCc1cccc(F)n1,AK1928,AK,AK1928_AK
NC1(c2cccc(Br)c2)CCC1,AK1955,AK,AK1955_AK
NC1(c2ccccc2Cl)CC1,AK1987,AK,AK1987_AK
CS(=O)(=O)[C@H]1C[C@H](N)C1,AK1991,AK,AK1991_AK
Cn1cc2cccc(CN)c2n1,AK2001,AK,AK2001_AK
NC1CC2(C1)CS(=O)(=O)C2,AK2006,AK,AK2006_AK
CS(=O)(=O)N1CC(N)C1,AK2009,AK,AK2009_AK
NCC1CCS(=O)(=O)CC1,AK2047,AK,AK2047_AK
CC1(N)CCN(C(=O)OCc2ccccc2)C1,AK2048,AK,AK2048_AK
NCc1ccc(O)nc1,AK2049,AK,AK2049_AK
CN1CCC[C@H](N)C1,AK2061,AK,AK2061_AK
CCC1(N)COC1,AK2065,AK,AK2065_AK
NC[C@H]1CN(Cc2ccccc2)CCO1,AK2069,AK,AK2069_AK
NC1CSC1,AK2089,AK,AK2089_AK
NC1(c2ccc(C(F)(F)F)cc2)COC1,AK2092,AK,AK2092_AK
Cc1ncc(CN)cn1,AK2096,AK,AK2096_AK
CC(N)c1cncnc1,AK2107,AK,AK2107_AK
NC1(c2ccccc2)COC1,AK2123,AK,AK2123_AK
NC1(c2cccc(Cl)c2)COC1,AK2135,AK,AK2135_AK
NC1(c2ccc(Cl)cc2)COC1,AK2148,AK,AK2148_AK
COc1ccc(OC(F)(F)F)cc1CN,AK2164,AK,AK2164_AK
NCc1cccc(C(F)(F)F)c1Cl,AK2177,AK,AK2177_AK
COc1ccc(CN)cc1C(F)(F)F,AK2193,AK,AK2193_AK
CCOC(=O)C1=C(N)CCCC1,AK2221,AK,AK2221_AK
C=Cc1ccc(CN)cc1,AK2230,AK,AK2230_AK
NC1CCc2cccnc21,AK2236,AK,AK2236_AK
NCc1ccnc(Br)c1,AK2247,AK,AK2247_AK
CC(C)(C)OC(=O)[C@@H](N)C1CCCCC1,AK2253,AK,AK2253_AK
CC(C)(C)OC(=O)N1CCC(N)c2ccccc21,AK2263,AK,AK2263_AK
NCC1CCS(=O)(=O)C1,AK2317,AK,AK2317_AK
NCCc1ccc2ccccc2c1,AK2322,AK,AK2322_AK
NCCCOc1ccccc1,AK2366,AK,AK2366_AK
NC1COc2ccccc21,AK2368,AK,AK2368_AK
NC1CCc2n[nH]cc2C1,AK2379,AK,AK2379_AK
NCCC1CCCCCCC1,AK2380,AK,AK2380_AK
CC(C)c1cc(CN)on1,AK2381,AK,AK2381_AK
NC1(c2cccc(Cl)c2)CC1,AK2388,AK,AK2388_AK
Cc1ccc(C2(N)CC2)cc1,AK2396,AK,AK2396_AK
NCc1ccc(Br)s1,AK2468,AK,AK2468_AK
NCc1ccsc1Br,AK2501,AK,AK2501_AK
NC1CCN(c2ncccc2Cl)CC1,AK2563,AK,AK2563_AK
NCCOc1cccc(F)c1,AK2572,AK,AK2572_AK
NCc1cccc2[nH]ncc12,AK2592,AK,AK2592_AK
N[C@H]1CCC[C@@H](O)C1,AK2614,AK,AK2614_AK
NC1CCc2ccc(Cl)cc21,AK2677,AK,AK2677_AK
Cc1[nH]c2cc(Cl)cc(Cl)c2c1CCN,AK2695,AK,AK2695_AK
NC1CC(c2ccccc2)C1,AK2731,AK,AK2731_AK
N[C@H]1CCc2[nH]c3ccccc3c2C1,AK2752,AK,AK2752_AK
Cc1cccc(C)c1CN,AK2755,AK,AK2755_AK
CC(N)c1cnccn1,AK2765,AK,AK2765_AK
COC(=O)c1cc(CN)ccc1Cl,AK2770,AK,AK2770_AK
CC(C)(C)OC(=O)CCCN,AK2850,AK,AK2850_AK
Cc1ccc2c(c1)C(N)CCCN2,AK2852,AK,AK2852_AK
NC1CCCc2cc(Br)ccc21,AK2862,AK,AK2862_AK
NCc1cncc(Cl)n1,AK2867,AK,AK2867_AK
COC(=O)[C@@H](N)Cc1cccc(O)c1,AK2868,AK,AK2868_AK
N#CC12CCC(N)(CC1)CC2,AK2882,AK,AK2882_AK
CCOc1ccccc1OCCN,AK2897,AK,AK2897_AK
CCOC(=O)c1cccc(CN)n1,AK2933,AK,AK2933_AK
NCc1ccc(-c2ccccn2)cc1,AK2952,AK,AK2952_AK
NC1CCc2c(F)cc(F)cc21,AK2964,AK,AK2964_AK
CNC(=O)[C@H](C)N,AK2993,AK,AK2993_AK
NCCCN1C(=O)c2ccccc2C1=O,AK3080,AK,AK3080_AK
NC1CNC(=O)C1,AK3081,AK,AK3081_AK
C#CCCN,AK3109,AK,AK3109_AK
NC1CN(c2ncccn2)C1,AK3126,AK,AK3126_AK
COC(=O)[C@@H](N)COCc1ccccc1,AK3131,AK,AK3131_AK
NC1(c2cccc(F)c2)CC1,AK3183,AK,AK3183_AK
Cc1[nH]nc(O)c1CCN,AK3261,AK,AK3261_AK
CCOC(=O)CC(N)c1ccccc1,AK3284,AK,AK3284_AK
CC(C)(C)OC(=O)NC(CN)c1ccccc1,AK3286,AK,AK3286_AK
CCOC(=O)C1=C(N)CCC1,AK3365,AK,AK3365_AK
Cc1cc(Br)ccc1CN,AK3389,AK,AK3389_AK
CCC[C@H](N)C(=O)OC(C)(C)C,AK3401,AK,AK3401_AK
NCc1cccc2ccnn12,AK3527,AK,AK3527_AK
NC1(c2ccccc2Br)CC1,AK3631,AK,AK3631_AK
NC1(c2ccccc2F)CC1,AK3632,AK,AK3632_AK
CC(C)(N)c1ccccn1,AK3657,AK,AK3657_AK
COC(=O)C1(N)CCOCC1,AK3660,AK,AK3660_AK
NC1CCc2ccc(O)cc2C1,AK3719,AK,AK3719_AK
CC(C)(C)OC(=O)N1[C@@H]2CC[C@H]1C[C@H](N)C2,AK3809,AK,AK3809_AK
NC1(CO)Cc2ccccc2C1,AK3846,AK,AK3846_AK
NC1CCOc2cc(F)ccc21,AK3862,AK,AK3862_AK
CC(C)(C)OC(=O)c1ccc(CCN)cc1,AK3877,AK,AK3877_AK
C#CC[C@H](N)C(=O)OC,AK3882,AK,AK3882_AK
CC(C)(C)OC(=O)N1CCN(c2ccccc2CN)CC1,AK3887,AK,AK3887_AK
NC1COCc2ccccc21,AK3889,AK,AK3889_AK
NCC1CCCCN1C(=O)OCc1ccccc1,AK3900,AK,AK3900_AK
COC(=O)[C@@H](N)C1CCCC1,AK3906,AK,AK3906_AK
CC(C)(C)OC(=O)Cc1ccc(CCN)cc1,AK3924,AK,AK3924_AK
COC(=O)C(N)c1ccncc1,AK3938,AK,AK3938_AK
NCCc1ccc(F)cc1F,AK3943,AK,AK3943_AK
NC1(c2cccc(F)c2)CCCCC1,AK3953,AK,AK3953_AK
CCOC(=O)CC(N)c1cccc(O)c1,AK3956,AK,AK3956_AK
NCCc1ccc(OCC(F)(F)F)cc1,AK3958,AK,AK3958_AK
NCc1ccc(-n2cccn2)nc1,AK3966,AK,AK3966_AK
Cc1cc(Br)cc(CN)c1,AK3968,AK,AK3968_AK
NCc1ccncc1Cl,AK3976,AK,AK3976_AK
NCC1(c2ccccc2)CC1,AK3982,AK,AK3982_AK
CS(=O)(=O)c1ccccc1CN,AK3986,AK,AK3986_AK
NC1CCN(c2cccnc2)CC1,AK3989,AK,AK3989_AK
NCCOC1CCCCC1,AK3994,AK,AK3994_AK
CCOC(=O)C(N)c1ccccn1,AK3995,AK,AK3995_AK
N#Cc1ccc(OCCN)cc1,AK3997,AK,AK3997_AK
CSc1ccccc1OCCN,AK4000,AK,AK4000_AK
N#Cc1ccccc1OCCCN,AK4003,AK,AK4003_AK
CC(C)(N)CC(=O)N1CCCC1,AK4004,AK,AK4004_AK
CC(C)(N)c1ccncc1,AK4008,AK,AK4008_AK
NCC1CCC(=O)N(Cc2ccccc2)C1,AK4009,AK,AK4009_AK
CN(C)C(=O)N1CCCC(N)C1,AK4011,AK,AK4011_AK
Cc1cnc(CN)s1,AK4049,AK,AK4049_AK
CS(=O)(=O)c1cccc(CCN)c1,AK4053,AK,AK4053_AK
COC(=O)CC1(N)CCCCC1,AK4054,AK,AK4054_AK
CC(C)(C)NC(=O)CCN,AK4056,AK,AK4056_AK
NC1Cc2ccc(Cl)cc2NC1=O,AK4058,AK,AK4058_AK
CCC1CCC(N)(C(=O)OC)CC1,AK4059,AK,AK4059_AK
Cc1ncc(Br)cc1CN,AK4063,AK,AK4063_AK
CS(=O)(=O)N1CCC(N)C1,AK4070,AK,AK4070_AK
CN(C)C(=O)N1CCC(N)CC1,AK4076,AK,AK4076_AK
COC(=O)CC(C)N,AK4097,AK,AK4097_AK
NC(c1ccccc1)C1(O)CCC1,AK4098,AK,AK4098_AK
COC(=O)CC(N)C1CCCCC1,AK4106,AK,AK4106_AK
CN(CCN)CCN,AK4182,AK,AK4182_AK
CC(N)Cc1cccc(Br)c1,AK4310,AK,AK4310_AK
CCOC(=O)C1(N)CCCCC1,AK4325,AK,AK4325_AK
COC(=O)c1cncc(CN)c1,AK4369,AK,AK4369_AK
COC[C@H](N)c1ccccc1,AK4386,AK,AK4386_AK
COc1ccc(F)c(CN)c1,AK4513,AK,AK4513_AK
CCC(N)c1cccc(C(F)(F)F)c1,AK4517,AK,AK4517_AK
NC1COc2ccc(Cl)cc21,AK4863,AK,AK4863_AK
